"block_number","min"
11797024,4.27e+11
11797025,3.01e+11
11797026,4.37e+11
11797027,2.871e+11
11797028,275000000233
11797029,2.6e+11
11797030,1.82e+11
11797031,4.06e+11
11797032,5.33e+11
11797033,3.62e+11
11797034,3.234e+11
11797035,3.0699e+11
11797036,2.926e+11
11797037,2.75e+11
11797038,1e+09
11797039,2.6e+11
11797040,2.52e+11
11797041,1e+09
11797042,3.234e+11
11797043,1e+09
11797044,3.02e+11
11797045,311017531860
11797046,3.02e+11
11797047,3.02e+11
11797048,1e+09
11797049,3.223e+11
11797050,3.02e+11
11797051,3.02e+11
11797052,1e+09
11797053,3.02e+11
11797054,3e+10
11797055,3.01e+10
11797056,3.03e+11
11797057,3.02e+11
11797058,3.02e+11
11797059,4.379e+11
11797060,3.02e+11
11797061,2.75e+11
11797062,3.02e+11
11797063,2.61e+11
11797064,1e+09
11797065,3.02e+11
11797066,2.51e+11
11797067,4.14e+11
11797068,3.63e+11
11797069,3.01e+10
11797070,3.322e+11
11797071,3.02e+11
11797072,5.5625e+11
11797073,1e+09
11797074,4.89e+11
11797075,4.37e+11
11797076,3.624e+11
11797077,4.93e+11
11797078,4.45e+11
11797079,3.624e+11
11797080,3.12e+11
11797081,3.02e+11
11797082,3.02e+11
11797083,3.02e+11
11797084,4.5375e+11
11797085,1e+09
11797086,3.63e+11
11797087,5e+11
11797088,3.02e+11
11797089,3.02e+11
11797090,3.02e+11
11797091,2.6e+11
11797092,2.5e+11
11797093,2.5e+11
11797094,2.45e+11
11797095,2.3e+11
11797096,2.4e+11
11797097,3.32e+11
11797098,1e+09
11797099,3.926e+11
11797100,302000000001
11797101,3.02e+11
11797102,5.25e+11
11797103,4.92e+11
11797104,1e+09
11797105,3.42e+11
11797106,3.322e+11
11797107,3.624e+11
11797108,3.322e+11
11797109,3.32e+11
11797110,3.07e+11
11797111,3.33e+11
11797112,4.5e+11
11797113,4.9e+11
11797114,4.9e+11
11797115,3.65e+11
11797116,3.32e+11
11797117,3.32e+11
11797118,3.03025e+11
11797119,3.02e+11
11797120,3.74e+11
11797121,3.02e+11
11797122,4.87e+11
11797123,3.4e+11
11797124,3.02e+11
11797125,3.02e+11
11797126,3e+11
11797127,2.8e+11
11797128,260000001123
11797129,2.5e+11
11797130,232000001459
11797131,2.32e+11
11797132,1e+09
11797133,2.2e+11
11797134,1e+09
11797135,2.09055e+11
11797136,2.01e+11
11797137,1e+09
11797138,3.02e+11
11797139,3.32e+11
11797140,3.624e+11
11797141,3.02e+11
11797142,3.02e+11
11797143,2.211e+11
11797144,4.99e+11
11797145,3.982e+11
11797146,3.322e+11
11797147,3.98e+11
11797148,3.3e+11
11797149,1e+09
11797150,3.02e+11
11797151,3e+11
11797152,3e+11
11797153,3.01e+10
11797154,2.21e+11
11797155,1e+09
11797156,1e+09
11797157,3.05e+11
11797158,3.02e+11
11797159,1e+09
11797160,3.18e+11
11797161,3.18e+11
11797162,3.02e+11
11797163,2.21e+11
11797164,3.775e+11
11797165,4.38e+11
11797166,4.4e+11
11797167,3.42e+11
11797168,3.05e+11
11797169,3.02e+11
11797170,4.91e+11
11797171,4.4e+11
11797172,4.55e+11
11797173,3.498e+11
11797174,3.18e+11
11797175,303000001459
11797176,1e+09
11797177,3.18e+11
11797178,303000001459
11797179,1e+09
11797180,3.498e+11
11797181,3.18e+11
11797182,3.18e+11
11797183,3.02e+11
11797184,3e+11
11797185,1e+09
11797186,3.7e+11
11797187,3.23e+11
11797188,2.5e+11
11797189,2.2e+11
11797190,2.08e+11
11797191,2.07e+11
11797192,3.18e+11
11797193,3.816e+11
11797194,1e+09
11797195,3.18e+11
11797196,1e+09
11797197,2.057e+11
11797198,3.18e+11
11797199,2.055e+11
11797200,2.05e+11
11797201,3.49e+11
11797202,2.51e+11
11797203,3.44e+11
11797204,1e+09
11797205,2.05e+11
11797206,1e+09
11797207,201000001123
11797208,3.25e+11
11797209,1e+09
11797210,1e+09
11797211,2.5e+11
11797212,2.211e+11
11797213,3.18e+11
11797214,315071258273
11797215,440000000001
11797216,3.19e+11
11797217,3.82e+11
11797218,2.8e+11
11797219,433719814633
11797220,3.82e+11
11797221,1e+09
11797222,1e+09
11797223,3.333e+11
11797224,3.02e+11
11797225,4.3e+11
11797226,3.01e+11
11797227,3e+11
11797228,2.51e+11
11797229,2.5e+11
11797230,2.3e+11
11797231,3.63e+11
11797232,3.12e+11
11797233,4.53e+11
11797234,3.3e+11
11797235,3.02e+11
11797236,4.774e+11
11797237,3.67e+11
11797239,3.04e+11
11797240,3.02e+11
11797241,3e+11
11797242,4.63e+11
11797243,3.219e+11
11797244,2.88e+11
11797245,3.3e+11
11797246,3.12e+11
11797247,3.0804e+11
11797248,241056234825
11797249,3.18e+11
11797250,222000001459
11797251,2.05e+11
11797252,2.035e+11
11797253,2.01e+11
11797254,2.01e+11
11797255,2.01e+11
11797256,2e+11
11797257,4.51e+11
11797258,4.3935e+11
11797259,3.9e+11
11797260,1e+09
11797261,1e+09
11797263,3.03e+11
11797264,2.12e+11
11797265,2e+11
11797266,1e+09
11797267,1.73e+11
11797268,453999999999
11797269,4.36e+11
11797270,4.42e+11
11797271,4e+11
11797272,371450460345
11797273,3.03e+11
11797274,267857144301
11797276,2.65e+11
11797277,230000001347
11797278,3.6641e+11
11797279,3.636e+11
11797280,3.03e+11
11797281,1e+09
11797282,230000001347
11797283,1e+09
11797284,2e+11
11797285,2e+11
11797286,4.18e+11
11797287,3.64e+11
11797288,1e+09
11797289,3.54e+11
11797290,1e+09
11797291,3.03e+11
11797292,1e+09
11797293,3.83e+11
11797294,3.65e+11
11797295,1e+09
11797296,3.53e+11
11797297,304000001459
11797298,1e+09
11797299,3.02e+11
11797300,2.12e+11
11797301,1.73e+11
11797302,3.75e+11
11797303,3.036e+11
11797304,372000000022
11797305,3.53e+11
11797306,3.333e+11
11797307,1.73e+11
11797308,2.8e+11
11797309,2e+11
11797310,3.322e+11
11797311,2e+11
11797312,2e+11
11797313,2e+11
11797314,3.03e+11
11797315,200200000001
11797316,3.7875e+11
11797317,3.02e+11
11797318,1e+09
11797319,1.99e+11
11797320,201000001459
11797321,193000001459
11797322,1.84e+11
11797323,1.8e+11
11797324,1.75e+11
11797325,1e+09
11797326,3.01e+10
11797327,4.25e+11
11797328,3.01e+10
11797329,372000000001
11797330,3.54e+11
11797331,3.03e+11
11797332,2.304e+11
11797333,1e+09
11797334,2.024e+11
11797335,2e+11
11797336,2e+11
11797337,199000001459
11797338,1.73e+11
11797339,3.89e+11
11797340,2.5e+11
11797342,1e+09
11797343,2.01e+11
11797344,1.71e+11
11797345,1.71e+11
11797346,1.7e+11
11797347,1.66e+11
11797348,2.409e+11
11797349,3.5e+11
11797350,2.4e+11
11797351,3.81e+11
11797352,3.01e+11
11797353,2.51e+11
11797354,2.4e+11
11797355,2.4e+11
11797356,2.19e+11
11797357,2.4e+11
11797358,3.6e+11
11797359,3.445e+11
11797360,302500000233
11797361,2.64e+11
11797362,240000001235
11797363,1e+09
11797364,2.4e+11
11797365,3.75e+11
11797366,1e+09
11797367,3e+11
11797368,3.87e+11
11797369,3e+11
11797370,2.904e+11
11797371,2.64e+11
11797372,1e+09
11797373,2.4e+11
11797374,2.4e+11
11797375,1e+09
11797376,3.8e+11
11797377,4.17e+11
11797378,3.75e+11
11797379,3.51384e+11
11797380,3.01e+11
11797381,2.904e+11
11797382,3.6e+11
11797383,2.897e+11
11797384,265000001459
11797385,2.31e+11
11797386,2.2995e+11
11797387,2.221e+11
11797388,2.19e+11
11797389,2.19e+11
11797390,3.75e+11
11797391,3e+11
11797392,2.897e+11
11797393,1e+09
11797394,215941236102
11797395,1e+09
11797396,1e+09
11797397,1e+09
11797398,1e+09
11797399,2.95e+11
11797400,2.9e+11
11797401,1e+09
11797402,2.904e+11
11797403,1e+09
11797404,208000000043
11797405,2.01e+11
11797406,1e+09
11797407,1e+09
11797408,364747582642
11797409,2.91e+11
11797410,2.552e+11
11797411,3.108e+11
11797412,2.01e+11
11797413,4.02e+11
11797414,3.566e+11
11797415,2.211e+11
11797416,374742857143
11797417,2.947e+11
11797418,1e+09
11797419,3.82e+11
11797420,3.69e+11
11797421,1e+09
11797422,3.7625e+11
11797423,3.87e+11
11797424,3.76e+11
11797425,3.9516e+11
11797426,3.65e+11
11797427,1e+09
11797428,3.01e+11
11797429,3.01e+11
11797430,368000001459
11797431,2.947e+11
11797432,2.947e+11
11797433,2.91e+11
11797434,3.5217e+11
11797435,2.5e+11
11797436,2e+11
11797437,3.7875e+11
11797438,3.72e+11
11797439,3.0804e+11
11797440,3.74e+11
11797441,260700000233
11797442,2.1e+11
11797443,2e+11
11797444,2e+11
11797445,1.925e+11
11797446,2.04e+11
11797447,1.84e+11
11797448,2e+11
11797449,1.84e+11
11797450,1.66e+11
11797451,1.61e+11
11797452,314700369618
11797453,2.01e+11
11797454,1.13e+11
11797455,1e+09
11797456,1e+09
11797457,2e+11
11797458,1.75e+11
11797459,1.60005e+11
11797460,1.12e+11
11797461,3.02e+11
11797462,2e+11
11797463,1e+09
11797464,2e+11
11797465,2e+11
11797466,2e+11
11797467,1.61e+11
11797468,1.6e+11
11797469,1.5444e+11
11797470,201000001459
11797471,1.511e+11
11797472,2.2356e+11
11797473,151000001123
11797474,1.5e+11
11797475,1.5e+11
11797476,1e+09
11797477,4e+11
11797478,360937500000
11797479,2.4e+11
11797480,2.19e+11
11797481,3.01e+10
11797482,2e+11
11797483,2e+11
11797484,2e+11
11797485,2.19e+11
11797486,201000001459
11797487,3.8e+11
11797488,1e+09
11797489,276966190476
11797490,1e+09
11797491,2.19e+11
11797492,4.11e+11
11797493,3.77e+11
11797494,1e+09
11797495,3.1755e+11
11797496,2.42e+11
11797497,2.409e+11
11797498,3.74e+11
11797499,2.3e+11
11797500,1e+09
11797501,2.19e+11
11797502,1e+09
11797503,2.19e+11
11797504,2.02e+11
11797505,3.01e+10
11797506,1e+09
11797507,3.49305e+11
11797508,2.409e+11
11797509,2.02e+11
11797510,1e+09
11797511,2e+11
11797512,1e+09
11797513,3.14e+11
11797514,2.409e+11
11797515,3.14e+11
11797516,2.4e+11
11797517,201000001459
11797518,2e+11
11797519,3e+11
11797520,2.43e+11
11797521,2e+11
11797522,372000001459
11797523,1e+09
11797524,2.409e+11
11797525,2.4e+11
11797526,1e+09
11797527,3.75e+11
11797528,3.75e+11
11797529,369648000729
11797530,3.6e+11
11797532,3.69e+11
11797533,3.01e+11
11797534,1e+09
11797535,2.809e+11
11797536,2.6e+11
11797537,2.409e+11
11797538,2.409e+11
11797539,2.4e+11
11797540,1e+09
11797541,2.31e+11
11797542,201000001459
11797543,2e+11
11797544,3.63e+11
11797545,2.4e+11
11797546,317000001459
11797547,4.02e+11
11797548,3.3e+11
11797549,3e+11
11797550,3.98e+11
11797551,3.6645e+11
11797552,3.105e+11
11797553,4.05e+11
11797554,3.69e+11
11797555,4.5e+11
11797556,1e+09
11797557,4.12e+11
11797558,4.06e+11
11797559,3.94e+11
11797560,1e+09
11797561,3.69e+11
11797562,3.5e+11
11797563,1e+09
11797564,1e+09
11797565,3.02e+11
11797566,344999250000
11797567,3e+11
11797568,1e+09
11797569,3.86e+11
11797570,3.75e+11
11797571,3.75e+11
11797572,4.15e+11
11797573,1e+09
11797574,3.695e+11
11797575,3e+11
11797576,3e+11
11797577,2.92e+11
11797578,2.409e+11
11797579,229000001347
11797580,2e+11
11797581,2e+11
11797582,372499999999
11797583,4.23e+11
11797584,3.8e+11
11797585,3.74e+11
11797586,345160714284
11797587,3.01e+11
11797588,2.894e+11
11797589,1e+09
11797590,2e+11
11797591,4.115e+11
11797592,3.86e+11
11797593,3.5e+11
11797594,2.33e+11
11797595,2e+11
11797596,2e+11
11797597,1.84815e+11
11797598,173250000001
11797599,1.52e+11
11797600,388775510204
11797601,1e+09
11797602,3.01e+11
11797603,2.2e+11
11797604,4.13e+11
11797605,372232142856
11797606,3.01e+11
11797607,1.9e+11
11797608,1e+09
11797609,1.5e+11
11797610,1.5e+11
11797611,1.4801e+11
11797612,1.45e+11
11797613,4.125e+11
11797614,2.41e+11
11797615,3.8e+11
11797616,221100001604
11797617,201000001459
11797618,3.3785e+11
11797619,201000001459
11797620,1e+09
11797621,2e+11
11797622,107179440500
11797623,4.22e+11
11797624,1e+09
11797625,384394643485
11797626,3.76e+11
11797627,291450002115
11797628,1e+09
11797629,384394643485
11797630,4.31e+11
11797631,3.53e+11
11797632,291247902456
11797633,243210001764
11797634,241200001750
11797635,4.02e+11
11797636,3.9165e+11
11797637,3.5e+11
11797638,2.41e+11
11797639,231100001604
11797640,4.06e+11
11797641,231000001459
11797642,221100001604
11797643,1e+09
11797644,396428571429
11797645,3.76e+11
11797646,2.1e+11
11797647,4.41e+11
11797648,4.136e+11
11797649,4.28e+11
11797650,4e+11
11797651,1e+09
11797652,3.76e+11
11797653,1e+09
11797654,201000001459
11797655,1e+09
11797656,3.76e+11
11797657,3.01e+10
11797658,1e+09
11797659,3.76e+11
11797660,1e+09
11797662,1e+09
11797663,4.136e+11
11797664,2.3e+11
11797665,1e+09
11797666,1e+09
11797667,3.76e+11
11797668,220000000001
11797669,2.01e+11
11797670,2e+11
11797671,2e+11
11797672,1.91e+11
11797673,177156100000
11797674,1.7e+11
11797675,1.64e+11
11797676,155000001123
11797677,1.49e+11
11797678,1.43e+11
11797679,3.01e+10
11797680,1.3e+11
11797681,1.28e+11
11797682,1e+09
11797683,1e+09
11797684,3.76e+11
11797685,2.19e+11
11797686,2e+11
11797687,1e+09
11797688,3.78e+11
11797689,1e+09
11797690,2.4e+11
11797691,201000001459
11797692,2e+11
11797693,1e+09
11797694,2e+11
11797695,1e+09
11797696,2.2e+11
11797697,1.62e+11
11797698,2.45e+11
11797699,2.05e+11
11797700,1e+09
11797701,1.5e+11
11797702,1.3e+11
11797703,1.25e+11
11797704,2.19e+11
11797705,1.3e+11
11797706,1e+09
11797707,1.243e+11
11797708,201000001459
11797709,2.5e+11
11797710,1e+09
11797711,1e+09
11797712,1.26e+11
11797713,2e+11
11797714,124000001347
11797715,2.01e+11
11797716,1.8e+11
11797717,2.02e+11
11797718,1.8e+11
11797719,1.7e+11
11797720,1.3e+11
11797721,2.25e+11
11797722,1.8e+11
11797723,1.32e+11
11797724,3.4375e+11
11797725,1.8e+11
11797726,1.25e+11
11797727,1.232e+11
11797728,1.5e+11
11797729,2.45e+11
11797730,1.8e+11
11797731,1.8e+11
11797732,2.45e+11
11797733,1.85e+11
11797734,1.8e+11
11797735,1.627e+11
11797736,1.3001e+11
11797737,1.3001e+11
11797738,1e+09
11797739,1.8e+11
11797740,1.3001e+11
11797741,1.8e+11
11797742,1e+09
11797743,1.25e+11
11797744,2.16e+11
11797745,1.98e+11
11797746,1.86e+11
11797747,1.8e+11
11797748,1.8e+11
11797749,2.61e+11
11797750,1e+09
11797751,1.8e+11
11797752,171000001459
11797753,1.5e+11
11797754,1.4e+11
11797755,1.32e+11
11797756,1.29e+11
11797757,1.23e+11
11797759,1.22e+11
11797760,1.8e+11
11797761,1.8e+11
11797762,1.21e+11
11797763,1e+09
11797764,1.22e+11
11797765,1e+09
11797766,1.8e+11
11797767,1.41e+11
11797768,1e+09
11797769,1e+09
11797770,1e+09
11797772,1.65e+11
11797773,1.2e+11
11797774,1.4e+11
11797775,1.2e+11
11797777,2.78e+11
11797778,2.6e+11
11797779,1.99e+11
11797781,1.746e+11
11797782,1.74e+11
11797783,1e+09
11797784,1.74e+11
11797785,1.55e+11
11797786,1.47e+11
11797787,1.32e+11
11797788,1.32e+11
11797789,2.5e+11
11797790,1e+09
11797791,1.37e+11
11797792,2.66e+11
11797793,2.175e+11
11797794,2.09e+11
11797795,1.9118e+11
11797796,1.738e+11
11797797,2.387e+11
11797798,1e+09
11797799,162285714286
11797800,1.37e+11
11797801,2e+11
11797802,1.33e+11
11797803,1.29125e+11
11797804,1.32e+11
11797805,2.58e+11
11797806,1e+09
11797807,1.8e+11
11797808,1.25e+11
11797809,2.69e+11
11797810,2.2e+11
11797811,1.85e+11
11797812,1.85e+11
11797813,1.8e+11
11797814,1.92e+11
11797815,133000001459
11797816,127000001561
11797817,125000001459
11797818,1.2543e+11
11797819,1.21e+11
11797820,1.2e+11
11797821,1.2e+11
11797822,2.56e+11
11797823,2.4725e+11
11797824,2.015e+11
11797825,1.83e+11
11797826,1.8e+11
11797827,2.34e+11
11797828,1.98e+11
11797829,2.03e+11
11797831,2.58e+11
11797832,2.35e+11
11797833,1.998e+11
11797834,2.58e+11
11797835,1e+09
11797836,1.86e+11
11797837,2.9e+11
11797838,2.6e+11
11797839,2.35e+11
11797840,263000001561
11797841,2.56e+11
11797842,2.4e+11
11797843,2.28e+11
11797844,2.6e+11
11797845,2.34e+11
11797846,198000001347
11797847,1.98e+11
11797848,1.98e+11
11797849,1.98e+11
11797850,1.85e+11
11797851,1.85e+11
11797852,2.486e+11
11797853,1.85e+11
11797854,1.8e+11
11797855,235714285714
11797856,233571428572
11797857,199571428572
11797858,1e+09
11797859,2.23e+11
11797860,2.35e+11
11797861,2.75e+11
11797862,2.497e+11
11797863,2.34e+11
11797864,2.5e+11
11797865,2.3166e+11
11797866,2.27e+11
11797867,2.55743e+11
11797868,2.27e+11
11797870,233571428572
11797871,1e+09
11797872,1e+09
11797873,1e+09
11797874,2.27e+11
11797875,2.189e+11
11797876,1.948e+11
11797877,2.64e+11
11797878,2.35e+11
11797879,233571428572
11797880,1.98e+11
11797881,1.8e+11
11797882,1e+09
11797883,2.54e+11
11797884,2.6e+11
11797885,1e+09
11797886,2.34e+11
11797887,2.34e+11
11797888,203000001459
11797889,1.8e+11
11797890,1.74e+11
11797891,1.61e+11
11797892,1.5e+11
11797893,1.41e+11
11797894,1e+09
11797895,1.33e+11
11797896,2.8e+11
11797897,2.34e+11
11797898,2.34e+11
11797899,3e+10
11797900,2.3166e+11
11797901,1e+09
11797902,2e+11
11797903,1.76e+11
11797904,1.4e+11
11797905,129000001347
11797906,2.3e+11
11797907,1e+09
11797908,1.27e+11
11797909,1e+09
11797910,1.5e+11
11797911,1.75e+11
11797912,1e+09
11797913,125000001459
11797914,1.22e+11
11797915,1e+09
11797916,1.3e+11
11797917,1.2e+11
11797918,1.2e+11
11797919,1.2e+11
11797920,1.5e+11
11797921,3.01e+10
11797922,1.61e+11
11797923,1e+09
11797924,1.43011e+11
11797925,131000001459
11797926,1.99e+11
11797927,1.6001e+11
11797928,1.43e+11
11797929,2.86e+11
11797930,2.16e+11
11797932,1.5e+11
11797933,1e+09
11797934,1.33e+11
11797935,1.31e+11
11797936,1.31e+11
11797937,1.3001e+11
11797938,1.31e+11
11797939,2.24e+11
11797940,1.55e+11
11797941,1.8e+11
11797942,1.55e+11
11797943,1.43011e+11
11797944,2.783e+11
11797945,1.8e+11
11797946,1e+09
11797947,181000001459
11797948,1.68e+11
11797949,1.57e+11
11797950,1e+09
11797951,1.45e+11
11797952,2.86e+11
11797953,2.57e+11
11797954,1.98e+11
11797955,1.85e+11
11797956,1.76e+11
11797957,1.551e+11
11797958,1.55e+11
11797959,1.55e+11
11797960,154000001459
11797961,1.45e+11
11797962,1.43011e+11
11797963,1.4e+11
11797964,2.2e+11
11797965,1.74e+11
11797966,1.738e+11
11797967,1.43e+11
11797968,1.6e+11
11797969,1.6e+11
11797970,1.395e+11
11797971,1.32005e+11
11797972,1.6e+11
11797973,1.31e+11
11797974,1e+09
11797975,1.55e+11
11797976,1.3001e+11
11797977,1.7e+11
11797978,1.43e+11
11797979,1e+09
11797980,1.3001e+11
11797981,1.86e+11
11797982,1e+09
11797983,131000001459
11797984,1.3e+11
11797985,1e+09
11797986,1.35e+11
11797987,1.55e+11
11797988,1.3e+11
11797989,1e+09
11797990,1.55e+11
11797991,1e+09
11797992,1.43e+11
11797993,1.27e+11
11797994,1e+09
11797995,1.232e+11
11797996,1.22e+11
11797997,1e+09
11797998,1e+09
11797999,2.53125e+11
11798000,2.22e+11
11798001,2.025e+11
11798002,198171476878
11798003,1.62e+11
11798004,1.48e+11
11798005,1.45e+11
11798006,1e+09
11798007,135000001347
11798008,1.584e+11
11798009,1e+09
11798010,2.4e+11
11798011,2.07e+11
11798012,1.5e+11
11798013,2.09e+11
11798014,1.5e+11
11798015,1.45e+11
11798016,1.38e+11
11798017,2.18e+11
11798018,2.28e+11
11798019,1.944e+11
11798020,1.65e+11
11798021,1e+09
11798022,1.62e+11
11798023,1.55e+11
11798024,142546552230
11798025,1.64e+11
11798026,1.62e+11
11798027,1.4e+11
11798028,1.35e+11
11798029,1.35e+11
11798030,1.35e+11
11798031,1.35e+11
11798032,1.35e+11
11798033,2.325e+11
11798034,2.28e+11
11798035,2.28e+11
11798036,2.2e+11
11798037,2.47e+11
11798038,2.025e+11
11798039,1.95e+11
11798040,1.81e+11
11798041,1.71e+11
11798042,227000001459
11798043,1.81e+11
11798044,1.705e+11
11798045,1.705e+11
11798046,2.354e+11
11798047,1.782e+11
11798048,1.6995e+11
11798049,1e+09
11798050,1.62e+11
11798051,2.13e+11
11798052,1.81e+11
11798053,1.65e+11
11798054,1.62e+11
11798055,1e+09
11798056,2.28e+11
11798057,1.81e+11
11798058,1e+09
11798059,1.73e+11
11798060,1.555e+11
11798061,1.81e+11
11798062,1.81e+11
11798063,1.55e+11
11798064,1e+09
11798065,155000000001
11798066,1.83e+11
11798067,3.01e+10
11798068,1e+09
11798069,2.32e+11
11798070,2.17e+11
11798071,1.86e+11
11798072,2.172e+11
11798073,1.991e+11
11798074,1.991e+11
11798075,2.21e+11
11798076,1.991e+11
11798077,1.84e+11
11798078,181623004954
11798079,1.84e+11
11798080,1.81e+11
11798081,1.81e+11
11798082,1.99e+11
11798083,1e+09
11798084,191000001459
11798085,1.81e+11
11798086,1.65e+11
11798087,1.55e+11
11798088,2.057e+11
11798089,1.705e+11
11798090,1e+09
11798091,1.55e+11
11798092,1e+09
11798093,1.55e+11
11798094,1.55e+11
11798095,1.55e+11
11798096,1.49e+11
11798097,1e+09
11798098,1e+09
11798099,140512184247
11798100,1.35e+11
11798101,1.3001e+11
11798102,1.3e+11
11798103,1.81e+11
11798104,1.55e+11
11798106,1.95e+11
11798107,1e+09
11798108,1.55e+11
11798109,1e+09
11798110,1.55e+11
11798111,1.991e+11
11798112,1.7525e+11
11798113,1.55e+11
11798114,1.55e+11
11798115,1.54e+11
11798116,1.3e+11
11798117,1.3e+11
11798118,1.224e+11
11798119,2.33e+11
11798120,1.82e+11
11798121,1.55e+11
11798123,2.28e+11
11798124,1.705e+11
11798125,1.56e+11
11798126,1.55e+11
11798127,1.6e+11
11798128,1.59e+11
11798129,2.51e+11
11798130,2.18e+11
11798131,1e+09
11798132,2.18e+11
11798133,2.18e+11
11798134,1e+09
11798135,1.896e+11
11798136,1e+09
11798137,2e+11
11798138,2.17e+11
11798139,2.53e+11
11798140,2.51e+11
11798141,2.25e+11
11798142,2.145e+11
11798143,1e+09
11798144,1e+09
11798145,1.991e+11
11798146,1.872e+11
11798147,1.82e+11
11798148,1e+09
11798149,237600001604
11798150,2.31e+11
11798151,2.19e+11
11798152,216000001459
11798153,2.3e+11
11798154,1e+09
11798155,2.51e+11
11798156,1e+09
11798157,2.59e+11
11798158,1e+09
11798159,2.51e+11
11798160,2.38e+11
11798161,2.51e+11
11798162,238050000001
11798163,1e+09
11798164,2.343e+11
11798165,2.29e+11
11798166,2.27e+11
11798167,2.45e+11
11798168,2.39e+11
11798171,1e+09
11798172,2.43e+11
11798173,2.39e+11
11798174,2.39e+11
11798175,2.354e+11
11798176,2.41e+11
11798177,2.4642e+11
11798178,2.5e+11
11798179,2.4e+11
11798180,2.33e+11
11798181,2.629e+11
11798182,2.53e+11
11798183,2.39e+11
11798184,2.32e+11
11798185,2.57e+11
11798186,2.48e+11
11798187,2.39e+11
11798188,1e+09
11798189,1e+09
11798190,2.63e+11
11798191,2.4e+11
11798192,2.4e+11
11798193,2.21e+11
11798194,2.17e+11
11798195,2.145e+11
11798196,2.04e+11
11798197,1e+09
11798198,1.99e+11
11798199,180277660367
11798200,1e+09
11798201,2.629e+11
11798202,2.39e+11
11798203,2.51e+11
11798204,2.39e+11
11798205,1.82e+11
11798206,2.395e+11
11798207,1.7651e+11
11798208,2.4001e+11
11798209,2.79e+11
11798210,2.5e+11
11798211,2.64e+11
11798212,1e+09
11798213,2.51e+11
11798214,1e+09
11798215,2.41e+11
11798216,2.395e+11
