"block_number","min"
11905162,1.26e+11
11905163,130119941967
11905164,125000001459
11905165,1.20149e+11
11905166,1.41e+11
11905167,1.4044e+11
11905168,1.38e+11
11905169,137000001459
11905170,1.3184e+11
11905171,1.28e+11
11905172,1.2e+11
11905173,140000001561
11905174,1.43e+11
11905175,1.33e+11
11905176,1.41e+11
11905177,1.33e+11
11905178,131000010000
11905179,1e+09
11905180,1.34e+11
11905181,1.33e+11
11905182,1.33e+11
11905183,1.32e+11
11905184,1.25e+11
11905185,1.18e+11
11905187,1.17e+11
11905188,1.17e+11
11905189,1.21e+11
11905190,1.15e+11
11905191,1.11e+11
11905192,110000000233
11905193,1.47e+11
11905194,1.52e+11
11905195,1.47e+11
11905196,1.3965e+11
11905197,144950022179
11905198,1.364e+11
11905199,1.33e+11
11905200,1.33e+11
11905201,1e+09
11905202,1.47e+11
11905203,1e+09
11905204,1.33e+11
11905205,1.33e+11
11905206,1.47e+11
11905207,135000001459
11905208,131280523264
11905209,1.29e+11
11905210,1.19e+11
11905211,1.1e+11
11905212,107000001459
11905213,103400001717
11905214,1.01e+11
11905215,1e+11
11905216,1.15e+11
11905217,111000001459
11905218,1e+11
11905219,1e+09
11905220,1.449e+11
11905221,1.33e+11
11905222,1e+09
11905223,1.33e+11
11905224,1.2688e+11
11905225,1.38e+11
11905226,1.33e+11
11905227,1.31e+11
11905228,1.19e+11
11905229,1.11e+11
11905230,1.1e+11
11905231,1.01e+11
11905232,1e+11
11905233,1e+11
11905234,1.32e+11
11905235,1.18e+11
11905236,1.34e+11
11905237,1e+09
11905238,158400001750
11905239,152000001561
11905240,1e+09
11905241,1.596e+11
11905242,1.47e+11
11905243,1.45e+11
11905245,1.43e+11
11905246,1.38e+11
11905247,1.34e+11
11905248,1.33e+11
11905249,1.31e+11
11905250,1.37e+11
11905251,1.34e+11
11905252,1.28e+11
11905253,3.01e+10
11905254,1.16e+11
11905255,1.38e+11
11905257,1.37e+11
11905258,1.38e+11
11905259,1.375e+11
11905260,1.2e+11
11905261,1.38e+11
11905262,1.375e+11
11905263,117000001459
11905264,1.28e+11
11905265,138000000001
11905266,1e+09
11905267,1.33e+11
11905268,1.16e+11
11905269,1.16e+11
11905270,1.25e+11
11905271,1e+09
11905272,1.276e+11
11905273,1.1e+11
11905274,1.08e+11
11905275,1.01e+11
11905276,1.3475e+11
11905277,1.14e+11
11905278,1.254e+11
11905279,1.38e+11
11905280,1.25e+11
11905281,1.37e+11
11905282,1.25e+11
11905283,116000001459
11905284,1.14e+11
11905285,111000001459
11905286,9.1e+10
11905287,1.1e+11
11905288,1.01e+11
11905289,1.01e+11
11905290,1.491e+11
11905291,1.44e+11
11905292,1.32e+11
11905293,1.33e+11
11905294,1.3e+11
11905295,1.25e+11
11905296,1.25e+11
11905297,1.16e+11
11905298,1.16e+11
11905299,1.155e+11
11905300,1.15e+11
11905301,1e+09
11905302,1.27e+11
11905303,1.375e+11
11905304,1.25e+11
11905305,125000000077
11905306,1.25e+11
11905307,1.375e+11
11905308,1.25e+11
11905309,1.26e+11
11905310,1.25e+11
11905311,1.5e+11
11905312,131000001459
11905313,1.25e+11
11905314,1e+09
11905315,1.25e+11
11905316,1.25e+11
11905317,1.21e+11
11905318,1.14e+11
11905319,1.12e+11
11905320,1.1e+11
11905321,111000001347
11905322,1.06e+11
11905323,1.05e+11
11905324,1.05e+11
11905325,1.25e+11
11905326,1.01e+11
11905327,1.12e+11
11905328,1.01e+11
11905329,1.25e+11
11905330,1.01e+11
11905331,1.21e+11
11905332,1e+09
11905333,1e+11
11905335,1.375e+11
11905336,1.121e+11
11905338,100000001347
11905339,1e+11
11905340,1e+11
11905341,1e+11
11905342,97000001561
11905343,9.5e+10
11905344,1.02e+11
11905345,9.5e+10
11905346,9.44e+10
11905347,1.001e+11
11905348,94000001123
11905349,1.212e+11
11905350,1.1e+11
11905351,100000001459
11905352,95000001459
11905353,1.1e+11
11905354,1e+11
11905355,1.01e+11
11905356,9.4e+10
11905357,9.3e+10
11905358,9.2e+10
11905359,1e+11
11905360,9.11e+10
11905361,1.17e+11
11905362,1.1e+11
11905363,110000001459
11905364,1e+11
11905365,1e+11
11905366,1e+11
11905367,9.3e+10
11905368,106000001459
11905369,1.16e+11
11905370,1e+09
11905371,1e+11
11905372,1.1e+11
11905374,1e+11
11905376,1.21e+11
11905377,1.18e+11
11905378,1.01e+11
11905379,1e+11
11905380,1e+11
11905381,1.1e+11
11905382,1.01e+11
11905383,1e+11
11905385,1e+11
11905386,1e+11
11905387,101000001459
11905388,1e+11
11905389,1e+11
11905390,1.001e+11
11905392,1e+11
11905393,1e+11
11905394,1e+11
11905395,1e+09
11905396,9.2e+10
11905397,1e+11
11905398,9.9e+10
11905399,91000001123
11905400,9.1e+10
11905401,1.08e+11
11905402,1.175e+11
11905403,1e+11
11905404,1.055e+11
11905405,1e+09
11905406,1e+11
11905407,1.12e+11
11905408,1e+11
11905409,1e+11
11905410,1.2e+11
11905411,1.01e+11
11905412,1e+11
11905413,1e+09
11905414,90100000101
11905415,1e+11
11905416,1e+11
11905417,100000001459
11905418,1.1e+11
11905419,1.22e+11
11905420,1.2e+11
11905421,1.11e+11
11905422,1.07e+11
11905423,1.05e+11
11905424,1.17e+11
11905425,1.36e+11
11905426,1.26e+11
11905427,1.28e+11
11905428,1.34e+11
11905429,1.3035e+11
11905430,1.39e+11
11905431,1.339e+11
11905432,1.2822e+11
11905433,1.26e+11
11905434,3.01e+10
11905435,1.23e+11
11905436,1.2e+11
11905437,1.19e+11
11905438,1.17e+11
11905439,1e+09
11905440,1.12e+11
11905441,1.38e+11
11905442,125400001468
11905443,1.25e+11
11905444,1.23e+11
11905445,1.11e+11
11905446,1.1e+11
11905447,1.375e+11
11905448,1.25e+11
11905449,1.1e+11
11905450,1.1e+11
11905451,1.25e+11
11905452,1.31e+11
11905453,1.27e+11
11905454,126000001459
11905455,1.26e+11
11905456,1.23e+11
11905457,1.23e+11
11905458,1e+09
11905459,1.17e+11
11905460,1.1e+11
11905461,1.05e+11
11905462,1.03e+11
11905463,1e+11
11905464,1.2e+11
11905465,1e+11
11905466,124000001459
11905467,1.19e+11
11905468,1.45755e+11
11905469,1.32e+11
11905470,1.25e+11
11905471,1.32e+11
11905472,1.25e+11
11905473,1.2e+11
11905474,1.32e+11
11905475,1.2e+11
11905476,1e+09
11905477,1.15e+11
11905478,102000001561
11905479,1.23e+11
11905480,1e+11
11905481,1.38e+11
11905482,1.3e+11
11905483,1.25e+11
11905484,1.28e+11
11905485,124000001459
11905486,124000001459
11905487,1.3e+11
11905488,124000001459
11905489,1e+09
11905490,121000000233
11905491,1.37e+11
11905492,1.43e+11
11905493,1.36e+11
11905494,6e+09
11905495,124000001459
11905496,1.45e+11
11905497,6e+09
11905498,1.29e+11
11905499,6e+09
11905500,1.56e+11
11905501,3e+09
11905502,6e+09
11905503,137764001620
11905504,1.68e+11
11905505,1.469e+11
11905506,1.37e+11
11905507,1.35e+11
11905508,1e+09
11905509,6e+09
11905510,125240001473
11905511,1.25e+11
11905512,6e+09
11905513,1.4e+11
11905514,6e+09
11905515,1.24e+11
11905516,6e+09
11905517,119000001459
11905518,1.19e+11
11905519,119946224211
11905520,1e+09
11905521,6e+09
11905522,111240001473
11905523,3e+09
11905524,1.155e+11
11905525,3e+09
11905526,150040001764
11905527,6e+09
11905528,6e+09
11905529,1.19e+11
11905531,1.15e+11
11905532,6e+09
11905533,6e+09
11905534,1.24e+11
11905535,1.29e+11
11905536,1.21e+11
11905537,1.2e+11
11905538,1.18e+11
11905539,1.28e+11
11905540,6e+09
11905541,1.21e+11
11905542,1.21e+11
11905543,1e+10
11905544,1.18e+11
11905545,117000001459
11905546,1.12e+11
11905547,3e+09
11905548,3e+09
11905549,1e+10
11905550,1.21e+11
11905551,1.19e+11
11905552,1.19e+11
11905553,1.18e+11
11905554,1e+09
11905555,1e+10
11905556,104000001120
11905557,1.22e+11
11905558,1.2714e+11
11905559,1e+10
11905560,1.21e+11
11905561,1.18e+11
11905562,6e+09
11905563,1e+10
11905564,1e+09
11905565,1e+10
11905566,1e+11
11905567,1e+10
11905568,1e+11
11905569,1e+11
11905570,3e+09
11905571,1e+09
11905572,6e+09
11905573,1.07e+11
11905574,101000001459
11905575,100002100000
11905576,6e+09
11905577,1e+11
11905578,1e+11
11905579,9.5e+10
11905580,9.5e+10
11905581,9.5e+10
11905582,128571428572
11905583,1e+09
11905584,1.2e+11
11905585,6e+09
11905586,6e+09
11905587,1.18e+11
11905588,6e+09
11905589,1.28e+11
11905590,6e+09
11905591,1.1e+11
11905592,1e+09
11905593,1e+09
11905594,1.021e+11
11905595,1e+11
11905596,1.01e+11
11905597,111100001604
11905598,6e+09
11905599,1e+11
11905600,1e+11
11905601,1.3e+11
11905602,1.13e+11
11905603,106000001459
11905604,1e+09
11905605,1e+11
11905606,3e+09
11905607,1.07e+11
11905608,1e+11
11905609,1e+11
11905610,1e+11
11905611,3e+09
11905612,1e+11
11905613,1.04e+11
11905614,1e+11
11905615,1e+11
11905616,1.1e+11
11905617,1.236e+11
11905618,1.09e+11
11905619,6e+09
11905620,1.2e+11
11905621,6e+09
11905622,1.09e+11
11905623,3.01e+10
11905624,6e+09
11905625,108020001488
11905626,1.04e+11
11905627,1e+09
11905628,1.1e+11
11905629,1.06e+11
11905630,1.04e+11
11905631,1.09e+11
11905632,1.05e+11
11905633,1.05e+11
11905634,6e+09
11905635,1.05e+11
11905636,1e+09
11905637,103020001488
11905638,1.03e+11
11905639,9.5e+10
11905640,1.01e+11
11905641,1.01e+11
11905642,1.38e+11
11905643,1.38e+11
11905644,1.3e+11
11905645,6e+09
11905646,1.26e+11
11905647,1.21e+11
11905648,1.18e+11
11905649,3e+09
11905650,1e+10
11905651,1e+10
11905652,1.155e+11
11905653,1.1e+11
11905654,1e+10
11905655,1.17e+11
11905656,1.11e+11
11905657,1.1e+11
11905658,1e+09
11905659,6e+09
11905660,1e+09
11905661,1.2705e+11
11905662,1.18e+11
11905663,1.21e+11
11905664,1.2e+11
11905665,1.17e+11
11905666,1.155e+11
11905667,6e+09
11905668,6e+09
11905669,1.25e+11
11905670,6e+09
11905671,1.298e+11
11905672,1.2154e+11
11905673,116000001459
11905674,6e+09
11905675,6e+09
11905676,116000001459
11905677,6e+09
11905678,9e+10
11905679,6e+09
11905680,6e+09
11905681,116014500000
11905682,1.15e+11
11905683,6e+09
11905684,1.08e+11
11905685,1.0767e+11
11905686,1.06e+11
11905687,1.06e+11
11905688,100000001347
11905689,1.05e+11
11905690,6e+09
11905691,1.25e+11
11905692,6e+09
11905693,1e+09
11905694,1e+09
11905695,1.0705e+11
11905696,1e+09
11905697,3e+09
11905698,105000001459
11905699,1.24e+11
11905700,1.16e+11
11905701,6e+09
11905702,1.179e+11
11905703,115500000233
11905704,1e+09
11905705,1.0705e+11
11905706,1.06e+11
11905707,1.15e+11
11905708,1.05e+11
11905709,1.05e+11
11905710,1.11e+11
11905711,6e+09
11905712,1.332e+11
11905713,6e+09
11905714,1.16025e+11
11905715,6.1e+10
11905716,3e+09
11905717,1.35e+11
11905718,1.28e+11
11905719,126000001459
11905720,122100000256
11905721,3e+09
11905722,1.21e+11
11905723,6e+09
11905724,1.21e+11
11905725,1.2e+11
11905726,1.161e+11
11905727,1.27e+11
11905728,1.155e+11
11905729,1.365e+11
11905730,1.25e+11
11905731,1e+09
11905732,1.33814e+11
11905733,1.37e+11
11905734,1.28e+11
11905735,133000001459
11905736,1.26e+11
11905737,6e+09
11905738,122100001235
11905739,1.221e+11
11905740,1.221e+11
11905741,1.221e+11
11905742,6e+09
11905743,1.2e+11
11905744,123000001459
11905745,6e+09
11905746,1.221e+11
11905747,1.221e+11
11905748,123000001459
11905749,6e+09
11905750,1.22e+11
11905751,1.21e+11
11905752,6e+09
11905753,6e+09
11905754,1.15e+11
11905755,1.221e+11
11905756,1.22e+11
11905757,1.22e+11
11905758,1.15e+11
11905759,1.206e+11
11905760,1.261e+11
11905761,1.206e+11
11905762,6e+09
11905763,1.206e+11
11905764,3e+09
11905765,1.32e+11
11905766,1.2e+11
11905767,6e+09
11905768,1e+09
11905769,1.2e+11
11905770,6e+09
11905771,115000001459
11905772,120550000729
11905773,1.25e+11
11905774,1.331e+11
11905775,1.2e+11
11905776,6e+09
11905777,1.342e+11
11905778,1.24e+11
11905779,6e+09
11905780,1.206e+11
11905781,1.54e+11
11905782,3e+09
11905783,1.39e+11
11905784,6e+09
11905785,144000001459
11905786,1.38e+11
11905787,3.01e+10
11905788,6e+09
11905789,1.28e+11
11905790,1.4e+11
11905791,1.43e+11
11905792,3e+09
11905793,1.3e+11
11905794,1.3e+11
11905795,1e+09
11905796,1.48e+11
11905798,1e+09
11905800,1.46e+11
11905801,6e+09
11905802,1.49e+11
11905803,1.46e+11
11905804,1.4e+11
11905805,1.3869e+11
11905806,1.36e+11
11905807,133000001459
11905808,1.28e+11
11905809,126797366211
11905810,1.39e+11
11905811,1.26e+11
11905812,139000001459
11905813,123416010000
11905814,1.206e+11
11905815,1.2588e+11
11905816,1.206e+11
11905817,1.3869e+11
11905818,1.3e+11
11905819,1.206e+11
11905820,6e+09
11905821,1.206e+11
11905822,6e+09
11905823,1.2e+11
11905824,128571428571
11905825,1.1904e+11
11905826,123000001459
11905827,1e+09
11905828,118000001347
11905829,1.26e+11
11905830,1e+09
11905831,1.2e+11
11905832,1.29987e+11
11905833,1.206e+11
11905834,116000001459
11905835,6e+09
11905836,1.15e+11
11905837,1.34e+11
11905838,1.206e+11
11905839,1.4375e+11
11905840,136000001459
11905841,1.28e+11
11905842,1.34e+11
11905843,1.23e+11
11905844,1.23e+11
11905845,1e+10
11905846,1.23e+11
11905847,1.35e+11
11905848,1.47e+11
11905849,1.35e+11
11905850,1.3266e+11
11905851,127600000233
11905852,1.397e+11
11905853,1.27e+11
11905854,1e+09
11905855,1.23e+11
11905856,1.23e+11
11905857,121000001459
11905858,1.33e+11
11905859,1.21e+11
11905860,1.206e+11
11905861,1.206e+11
11905862,1.206e+11
11905863,1.2e+11
11905864,1.33e+11
11905865,128000001459
11905866,122000001459
11905867,1.17e+11
11905868,1.16e+11
11905869,127000001459
11905870,1.23e+11
11905871,1.21e+11
11905872,1.34e+11
11905873,1.23e+11
11905874,132000001459
11905875,121000001561
11905876,1.353e+11
11905877,1.33e+11
11905878,1.39e+11
11905879,126000001459
11905880,121000001561
11905881,121000001459
11905882,1.19e+11
11905883,116000001459
11905884,1.45755e+11
11905885,135000001459
11905886,132000001459
11905887,1e+09
11905888,1.38e+11
11905889,1.28e+11
11905890,1.41e+11
11905891,1.28e+11
11905892,1e+09
11905893,1.28e+11
11905894,1.2669e+11
11905895,1.45e+11
11905896,1.5e+11
11905897,1.46e+11
11905898,138000001459
11905899,1.364e+11
11905900,1.49e+11
11905901,1e+09
11905902,1.45e+11
11905903,1.37e+11
11905904,1.36e+11
11905905,1e+10
11905906,1.35e+11
11905907,133100001717
11905908,1.33e+11
11905909,1.2765e+11
11905910,1.26e+11
11905911,1.23e+11
11905912,1.39e+11
11905913,1.36e+11
11905914,1.23e+11
11905915,1.221e+11
11905916,1.21e+11
11905917,1.14e+11
11905918,1.155e+11
11905919,1.15e+11
11905920,1.15e+11
11905921,1.23e+11
11905922,1.15e+11
11905923,1.26e+11
11905924,1.26e+11
11905925,1.24e+11
11905926,1.19e+11
11905927,1.15e+11
11905928,1.14e+11
11905929,111000001347
11905930,1.23e+11
11905931,1.11e+11
11905932,1.11e+11
11905933,1e+09
11905934,1.23e+11
11905935,113000001347
11905936,1.09e+11
11905937,1.22e+11
11905938,1.19e+11
11905939,109000001347
11905940,1.0705e+11
11905941,1.0501e+11
11905942,1.38e+11
11905943,1.4883e+11
11905944,143000001561
11905945,1.4e+11
11905946,1.37546e+11
11905947,134000001541
11905948,145000001459
11905949,1.33e+11
11905950,1.3e+11
11905951,1.26e+11
11905952,1.21e+11
11905953,1.3923e+11
11905954,1.31e+11
11905955,1.19e+11
11905956,1.19e+11
11905957,1e+09
11905958,1.38e+11
11905959,1.32e+11
11905960,1.39e+11
11905961,1.46e+11
11905962,1.375e+11
11905963,1.507e+11
11905964,1.49e+11
11905965,1.39e+11
11905966,1e+09
11905967,3.01e+10
11905968,1.37e+11
11905969,134000001459
11905970,1.4e+11
11905971,133100000233
11905972,1.375e+11
11905973,1.32e+11
11905974,131479500000
11905975,1.18e+11
11905976,130000001347
11905977,127000001459
11905978,1.26e+11
11905979,1.375e+11
11905980,1.24e+11
11905981,1.23e+11
11905982,1.43e+11
11905983,1.37e+11
11905984,1e+09
11905985,120000001561
11905986,137000001235
11905987,143000001459
11905988,1e+09
11905989,152150001531
11905990,1.43e+11
11905991,1.36e+11
11905992,1.34e+11
11905993,133000001459
11905994,133000001459
11905995,1.315e+11
11905996,1.23e+11
11905997,120500000729
11905998,1.2e+11
11905999,1.18e+11
11906000,1.17e+11
11906001,1.32e+11
11906002,116000001459
11906003,1.15e+11
11906004,1e+09
11906005,1.26e+11
11906006,1.15e+11
11906007,1.15e+11
11906008,113000001459
11906009,151000001347
11906010,1.38e+11
11906011,1e+09
11906012,1.34e+11
11906013,1.27e+11
11906014,1.27e+11
11906015,1.23e+11
11906016,1.23e+11
11906017,122000001459
11906018,1.53e+11
11906019,1.426e+11
11906020,1.4e+11
11906021,1.35e+11
11906022,126000001459
11906023,1e+09
11906024,1e+09
11906025,122000001459
11906026,1.57e+11
11906027,1.448e+11
11906028,136000001459
11906029,1.26e+11
11906030,1e+09
11906031,121000001459
11906032,1.2e+11
11906033,1.2e+11
11906034,1.13e+11
11906035,1.26e+11
11906036,116000001459
11906037,1.11e+11
11906038,1.0501e+11
11906039,1.1e+11
11906040,1.05e+11
11906041,1.05e+11
11906042,1.03e+11
11906043,1.01e+11
11906044,1.0042e+11
11906045,1.001e+11
11906046,1e+11
11906047,1e+11
11906048,1.22e+11
11906049,1.0022e+11
11906050,1.16e+11
11906051,137500001403
11906052,110000001123
11906053,1.05e+11
11906054,1e+11
11906055,1e+11
11906056,1.34e+11
11906057,1.0501e+11
11906058,1.05e+11
11906059,1.39e+11
11906060,1.155e+11
11906061,1.26e+11
11906062,1.05e+11
11906063,1.01e+11
11906064,1.3501e+11
11906065,129000001459
11906066,1e+09
11906067,1.17e+11
11906068,1e+09
11906069,1.05e+11
11906070,1.22e+11
11906071,1e+09
11906072,129000001459
11906073,1.4625e+11
11906074,1.386e+11
11906075,135300000233
11906076,141000001459
11906077,1.35e+11
11906078,1.33775e+11
11906079,1.28e+11
11906080,128700000001
11906081,1.188e+11
11906082,1.18e+11
11906083,1.27e+11
11906084,1.27e+11
11906085,1.17e+11
11906086,1.17e+11
11906087,1.21e+11
11906088,126000001459
11906089,1.19e+11
11906090,1.27e+11
11906091,118000001459
11906093,128000001235
11906094,1.18e+11
11906095,1.17e+11
11906096,126000001459
11906097,116000001459
11906098,1.15e+11
11906099,1.17e+11
11906100,1.4e+11
11906101,1.21e+11
11906102,1e+09
11906103,1.2e+11
11906104,1.14e+11
11906105,1.1e+11
11906106,1.078e+11
11906107,1.375e+11
11906108,1.38e+11
11906109,1.33e+11
11906110,1.2e+11
11906111,1.452e+11
11906112,1.28e+11
11906113,1.46e+11
11906114,1.41e+11
11906115,1.25e+11
11906116,1.2e+11
11906117,1.2e+11
11906118,1.32e+11
11906119,1.185e+11
11906120,1.69e+11
11906121,1.55e+11
11906122,148436760001
11906123,1e+09
11906124,1.49e+11
11906125,1.54e+11
11906126,1.534e+11
11906127,1.485e+11
11906128,1.51e+11
11906129,150000000001
11906130,1.57e+11
11906131,1.57e+11
11906132,1.54e+11
11906133,1.52e+11
11906134,152000001459
11906135,1e+09
11906136,1.47372e+11
11906137,1.45091e+11
11906138,1.42e+11
11906139,3.01e+10
11906140,1.6e+11
11906141,1.51e+11
11906142,1.75e+11
11906143,158007500000
11906144,1.58e+11
11906145,1.57e+11
11906146,1.6e+11
11906147,1.52e+11
11906148,1.67e+11
11906149,1.65e+11
11906150,181000001561
11906151,1.64e+11
11906152,1.95e+11
11906154,1.8625e+11
11906155,1.73e+11
11906156,1.875e+11
11906157,171600001717
11906158,1.69e+11
11906159,1.67e+11
11906160,1.8e+11
11906161,1.67e+11
11906162,1e+10
11906163,1e+09
11906164,1.67e+11
11906165,1.67e+11
11906166,1.63e+11
11906167,1.69e+11
11906168,1.86806e+11
11906169,161000001459
11906170,1.6e+11
11906171,1.859e+11
11906172,1.73e+11
11906173,1.716e+11
11906174,1.73e+11
11906175,1.72e+11
11906176,1.716e+11
11906177,1.66e+11
11906178,1.595e+11
11906179,156000001561
11906180,1.56e+11
11906181,171600001234
11906182,1.61e+11
11906183,1.56e+11
11906184,1.55e+11
11906185,1.52e+11
11906186,1.51e+11
11906187,167000001459
11906188,5.5e+09
11906189,167000001459
11906190,167000001459
11906191,1.86e+11
11906192,1.81e+11
11906193,167000001459
11906194,167000001459
11906195,187000001459
11906196,1.86e+11
11906197,1e+09
11906198,1.84e+11
11906199,1.74e+11
11906200,168000001459
11906201,1.75e+11
11906202,1e+09
11906203,1.70865e+11
11906204,184000000001
11906205,183700001604
11906206,1.9e+11
11906207,183700001604
11906208,170674001492
11906209,1.84e+11
11906210,1.68e+11
11906211,167000001459
11906212,1e+09
11906213,1.95e+11
11906214,1.89e+11
11906215,1.9e+11
11906216,1e+09
11906217,1.89e+11
11906218,1.88e+11
11906219,1.952e+11
11906220,1.98e+11
11906221,1.98e+11
11906222,1.95e+11
11906223,2.21e+11
11906224,2.03e+11
11906225,199654500000
11906226,1.95e+11
11906227,2e+11
11906228,1e+09
11906229,1.89e+11
11906230,2.134e+11
11906231,2.05e+11
11906232,2e+11
11906233,2.12e+11
11906234,2.14e+11
11906235,2.06e+11
11906236,2.03e+11
11906237,208000001459
11906238,2.07e+11
11906239,2.2e+11
11906240,2.08e+11
11906241,2.17e+11
11906242,2.04e+11
11906243,1e+09
11906244,2.08e+11
11906245,2.046e+11
11906246,225060001358
11906247,1e+09
11906248,2.07e+11
11906249,2.11e+11
11906250,2.03e+11
11906251,202000001459
11906252,2.233e+11
11906253,2.09e+11
11906254,201000001459
11906255,230304750000
11906256,2.18e+11
11906257,1e+09
11906258,2e+11
11906259,2.09e+11
11906260,2e+11
11906261,2e+11
11906262,2e+11
11906263,196000000255
11906264,2.22e+11
11906265,219000001459
11906266,2.21e+11
11906267,2.2588e+11
11906268,2.24e+11
11906269,2.27e+11
11906270,2.27e+11
11906271,2.24e+11
11906272,2.17e+11
11906273,2.08e+11
11906274,2.07e+11
11906275,2.3195e+11
11906276,2.28e+11
11906277,1e+09
11906278,2.25e+11
11906279,2.08e+11
11906280,2.08e+11
11906281,2.06e+11
11906282,2.04e+11
11906283,2.01e+11
11906284,2e+11
11906285,1.98e+11
11906286,2.08e+11
11906287,2.19e+11
11906288,2.03e+11
11906289,197000001459
11906290,222248800389
11906291,2.16e+11
11906292,2.34e+11
11906293,2.1315e+11
11906294,2.38e+11
11906295,2.38e+11
11906296,2.51e+11
11906297,240000001561
11906298,2.38e+11
11906299,250116300000
11906300,3.01e+10
11906301,1e+09
11906302,2.37e+11
11906303,2.3e+11
11906304,2.5e+11
11906305,2.2365e+11
11906306,2.32e+11
11906307,2.2e+11
11906308,2.32e+11
11906309,2.18e+11
11906310,211000001459
11906311,2.44e+11
11906312,2.24e+11
11906313,211000001460
11906314,2.1e+11
11906315,2.1e+11
11906316,2.04e+11
11906317,2.01e+11
11906319,197000001459
11906320,196393527976
11906321,2.415e+11
11906322,2.28e+11
11906323,2.1e+11
11906324,1.98e+11
11906325,1.95e+11
11906326,2.25e+11
11906327,2.08e+11
11906328,1.95e+11
